student_id,school_id,school_type,gender,marriage_status,physical_disability,district,area_type,wealth_level,age,distance_to_school,library_access,internet_access,attendance_rate,academic_score,class_repetition,education_level,dropout
STU-003116,SCH-156,Private,Male,Single,0,Chitwan,Urban,Poorest,11,3.29,1,1,69%,2.8,0,Lower Secondary,1
STU-003672,SCH-258,Public,Female,Single,0,Chitwan,Rural,Second,9,0.57,1,1,50%,2,0,Primary,1
STU-009795,SCH-435,Private,Female,Single,0,Bhaktapur,Urban,Fourth,6,1.62,1,1,93%,3.2,1,Primary,0
STU-005159,SCH-257,Public,Male,Single,0,Kathmandu,Urban,Poorest,12,2.2,0,1,77%,2.8,0,Lower Secondary,0
STU-004591,SCH-244,Public,Female,Single,0,Sindhuli,Rural,Richest,12,0.66,1,1,58%,2,1,Lower Secondary,1
STU-002020,SCH-404,Public,Male,Single,0,Chitwan,Rural,Richest,9,0.84,1,0,47%,2,0,Primary,1
STU-008287,SCH-458,Private,Male,Single,0,Nuwakot,Urban,Second,12,2.63,0,0,99%,3.2,2,Lower Secondary,0
STU-009207,SCH-231,Public,Female,Single,0,Ramechhap,Rural,Middle,5,0.68,0,0,71%,2.8,0,Primary,0
STU-003213,SCH-316,Public,Female,Single,0,Chitwan,Rural,Second,8,1.35,0,0,40%,1.6,0,Primary,1
STU-000520,SCH-414,Public,Male,Single,0,Kathmandu,Urban,Middle,15,1.48,1,1,54%,2.4,0,Upper Secondary,1
STU-005367,SCH-120,Public,Male,Single,0,Dhading,Rural,Middle,9,0.6,0,0,65%,2.8,0,Primary,0
STU-004715,SCH-276,Public,Female,Single,0,Dhading,Rural,Poorest,13,2.96,0,1,40%,2,0,Upper Secondary,1
STU-006721,SCH-436,Public,Female,Single,0,Dolakha,Rural,Second,12,1.6,0,0,64%,3.2,0,Lower Secondary,0
STU-007411,SCH-374,Private,Male,Single,0,Sindhuli,Urban,Richest,10,2.77,1,1,87%,3.2,0,Lower Secondary,0
STU-007251,SCH-464,Public,Male,Single,0,Chitwan,Rural,Poorest,16,4.71,0,0,65%,2.8,0,Upper Secondary,0
STU-000886,SCH-385,Private,Male,Single,0,Dhading,Rural,Fourth,9,1.01,0,0,43%,1.6,0,Primary,1
STU-009689,SCH-153,Public,Female,Single,0,Sindhuli,Rural,Second,5,0.99,1,0,81%,3.6,1,Primary,0
STU-006439,SCH-438,Private,Male,Single,0,Bhaktapur,Urban,Fourth,6,1.95,1,1,83%,3.2,0,Primary,0
STU-007705,SCH-339,Public,Female,Single,0,Bhaktapur,Rural,Poorest,9,1.52,0,0,66%,2.8,0,Primary,0
STU-001276,SCH-130,Public,Male,Single,0,Sindhupalchok,Rural,Middle,8,0.94,0,0,64%,1.6,0,Primary,1
STU-008687,SCH-112,Public,Male,Single,0,Dolakha,Rural,Fourth,8,1.39,0,0,79%,3.2,0,Primary,0
STU-009624,SCH-158,Public,Female,Single,0,Sindhuli,Rural,Fourth,8,0.79,1,1,76%,2.8,0,Primary,0
STU-003564,SCH-090,Public,Male,Single,0,Sindhuli,Rural,Second,9,0.24,0,0,45%,2,0,Primary,1
STU-003824,SCH-428,Public,Male,Single,0,Sindhuli,Rural,Second,7,0.57,0,0,49%,1.6,0,Primary,1
STU-008400,SCH-086,Public,Female,Single,0,Nuwakot,Urban,Richest,7,1,1,1,70%,3.2,1,Primary,0
STU-003307,SCH-206,Private,Male,Single,0,Chitwan,Urban,Second,8,0.26,1,1,68%,2.4,1,Primary,1
STU-006665,SCH-132,Public,Male,Single,1,Sindhuli,Rural,Fourth,10,3.47,0,0,64%,2.8,0,Lower Secondary,0
STU-005638,SCH-499,Public,Male,Single,0,Rasuwa,Rural,Richest,12,1.47,1,1,75%,3.2,2,Lower Secondary,0
STU-009868,SCH-372,Public,Female,Single,0,Makwanpur,Rural,Fourth,8,1.82,0,1,74%,4,0,Primary,0
STU-008776,SCH-445,Public,Male,Single,0,Chitwan,Rural,Fourth,5,0.66,1,1,82%,3.2,0,Primary,0
STU-006708,SCH-191,Public,Male,Single,0,Ramechhap,Urban,Middle,12,3.1,0,1,81%,3.6,1,Lower Secondary,0
STU-007966,SCH-135,Public,Male,Single,0,Rasuwa,Rural,Poorest,11,3.06,0,1,77%,3.2,0,Lower Secondary,0
STU-003646,SCH-134,Public,Male,Single,0,Kathmandu,Urban,Richest,11,1.36,1,1,71%,2.8,1,Lower Secondary,1
STU-005242,SCH-461,Private,Female,Single,0,Dolakha,Urban,Poorest,11,2.53,1,1,86%,2.8,0,Lower Secondary,0
STU-006519,SCH-086,Public,Female,Single,0,Lalitpur,Urban,Richest,12,3.7,1,1,81%,3.6,0,Lower Secondary,0
STU-002784,SCH-011,Public,Male,Single,0,Sindhupalchok,Urban,Fourth,7,1.7,1,1,70%,2.4,0,Primary,1
STU-006159,SCH-109,Private,Female,Single,0,Sindhuli,Urban,Middle,12,2.01,1,0,82%,3.2,0,Lower Secondary,0
STU-003810,SCH-448,Private,Male,Single,0,Chitwan,Rural,Second,7,1,0,0,40%,2,0,Primary,1
STU-009429,SCH-184,Public,Female,Single,0,Lalitpur,Urban,Richest,9,1.78,0,1,69%,3.2,0,Primary,0
STU-009525,SCH-150,Public,Female,Single,0,Dhading,Rural,Middle,12,3.18,0,0,69%,3.6,0,Lower Secondary,0
STU-008600,SCH-373,Public,Female,Single,0,Chitwan,Urban,Poorest,9,1.52,1,1,94%,3.6,0,Primary,0
STU-001697,SCH-126,Private,Male,Single,0,Chitwan,Rural,Fourth,9,1.68,1,0,49%,2,1,Primary,1
STU-005686,SCH-452,Public,Male,Single,0,Sindhuli,Rural,Richest,7,0.89,0,0,76%,2.4,0,Primary,0
STU-008368,SCH-314,Public,Female,Single,0,Lalitpur,Rural,Fourth,13,1.19,1,1,73%,3.6,0,Upper Secondary,0
STU-002053,SCH-267,Private,Female,Single,0,Dhading,Rural,Middle,10,1.9,0,0,52%,2,0,Lower Secondary,1
STU-006561,SCH-365,Public,Female,Single,0,Ramechhap,Urban,Middle,9,0.31,1,1,88%,3.2,2,Primary,0
STU-004782,SCH-279,Private,Female,Single,0,Chitwan,Rural,Fourth,8,1.09,0,1,57%,2.8,2,Primary,1
STU-001593,SCH-197,Private,Female,Single,1,Nuwakot,Urban,Middle,7,1.11,0,1,65%,2.4,0,Primary,1
STU-001724,SCH-005,Public,Female,Single,0,Nuwakot,Urban,Fourth,7,0.89,1,1,61%,2.8,1,Primary,1
STU-000026,SCH-288,Private,Female,Single,0,Chitwan,Rural,Richest,5,1.33,0,0,40%,2.4,0,Primary,1
STU-002410,SCH-166,Public,Male,Single,0,Bhaktapur,Urban,Second,12,0.55,1,1,52%,2,0,Lower Secondary,1
STU-005210,SCH-342,Private,Male,Single,1,Makwanpur,Urban,Fourth,15,1.26,1,1,74%,3.6,0,Upper Secondary,0
STU-001553,SCH-036,Public,Male,Single,0,Ramechhap,Urban,Poorest,12,3.1,1,1,40%,2.4,0,Lower Secondary,1
STU-009198,SCH-427,Public,Male,Single,0,Makwanpur,Rural,Fourth,7,1.75,0,0,78%,3.2,1,Primary,0
STU-003872,SCH-380,Public,Female,Single,0,Sindhuli,Rural,Fourth,8,0.95,0,0,61%,2,1,Primary,1
STU-004530,SCH-086,Private,Male,Single,0,Ramechhap,Urban,Fourth,13,3.24,0,1,69%,2,1,Upper Secondary,1
STU-008241,SCH-491,Public,Female,Single,0,Chitwan,Urban,Poorest,6,1.33,1,1,81%,2.8,0,Primary,0
STU-007146,SCH-467,Public,Male,Single,0,Lalitpur,Urban,Middle,7,1.9,0,1,74%,2.8,0,Primary,0
STU-007300,SCH-321,Public,Male,Single,0,Kathmandu,Urban,Fourth,10,0.52,1,1,96%,3.6,0,Lower Secondary,0
STU-000516,SCH-279,Private,Female,Single,0,Ramechhap,Urban,Second,12,3.32,1,0,40%,2.4,0,Lower Secondary,1
STU-008746,SCH-457,Public,Female,Single,0,Ramechhap,Rural,Richest,14,2.05,1,1,76%,2.8,1,Upper Secondary,0
STU-003277,SCH-186,Public,Male,Single,0,Lalitpur,Urban,Fourth,8,0.99,0,1,74%,2.8,0,Primary,1
STU-007390,SCH-081,Public,Female,Single,0,Chitwan,Urban,Poorest,6,1.1,1,1,81%,3.6,0,Primary,0
STU-009078,SCH-325,Public,Male,Single,0,Sindhuli,Urban,Fourth,6,0.47,0,0,70%,2.8,0,Primary,0
STU-006477,SCH-046,Public,Male,Single,0,Chitwan,Rural,Middle,9,0.19,1,1,77%,3.2,0,Primary,0
STU-003576,SCH-096,Public,Female,Single,0,Sindhuli,Rural,Poorest,9,1.49,0,1,44%,2.4,0,Primary,1
STU-009024,SCH-154,Public,Male,Single,0,Dolakha,Rural,Richest,10,0.76,0,1,86%,3.6,0,Lower Secondary,0
STU-002208,SCH-391,Public,Female,Single,0,Ramechhap,Urban,Second,10,3.31,1,0,60%,2.4,0,Lower Secondary,1
STU-004553,SCH-286,Private,Female,Single,0,Dhading,Rural,Poorest,14,1.21,0,0,46%,1.6,1,Upper Secondary,1
STU-004580,SCH-374,Public,Male,Single,0,Kathmandu,Urban,Second,9,1.06,1,1,64%,2,1,Primary,1
STU-003897,SCH-165,Private,Male,Single,0,Kathmandu,Rural,Poorest,8,0.53,0,0,53%,1.6,0,Primary,1
STU-002804,SCH-396,Public,Male,Single,0,Chitwan,Rural,Middle,9,0.56,0,0,48%,2.4,2,Primary,1
STU-004026,SCH-333,Public,Male,Single,0,Lalitpur,Urban,Poorest,8,1.85,1,1,58%,2.4,0,Primary,1
STU-006199,SCH-361,Private,Female,Single,0,Chitwan,Rural,Richest,8,1.77,1,1,64%,3.2,0,Primary,0
STU-000033,SCH-113,Public,Female,Single,0,Nuwakot,Rural,Second,12,1.68,1,0,43%,2,2,Lower Secondary,1
STU-004064,SCH-169,Public,Female,Single,0,Makwanpur,Rural,Fourth,5,0.68,0,1,51%,2.4,0,Primary,1
STU-008949,SCH-463,Public,Male,Single,1,Makwanpur,Urban,Middle,7,1.66,0,1,65%,3.6,0,Primary,0
STU-001698,SCH-272,Public,Female,Single,0,Ramechhap,Rural,Second,5,1.67,1,1,45%,2,0,Primary,1
STU-002793,SCH-383,Public,Male,Single,0,Makwanpur,Rural,Richest,6,1.16,1,0,69%,2.8,0,Primary,1
STU-002223,SCH-325,Public,Female,Single,0,Dolakha,Rural,Poorest,8,1.07,0,0,40%,1.6,0,Primary,1
STU-003867,SCH-345,Public,Male,Single,0,Rasuwa,Rural,Middle,8,0.55,0,0,45%,2,0,Primary,1
STU-006672,SCH-026,Public,Male,Single,0,Dolakha,Urban,Richest,8,1.73,0,1,76%,3.2,0,Primary,0
STU-007979,SCH-147,Public,Male,Single,0,Rasuwa,Rural,Middle,6,0.56,0,0,68%,3.2,0,Primary,0
STU-003759,SCH-237,Private,Female,Single,0,Chitwan,Rural,Second,8,0.34,0,0,49%,1.6,0,Primary,1
STU-009775,SCH-374,Public,Male,Single,0,Rasuwa,Rural,Richest,6,0.39,0,1,82%,3.2,0,Primary,0
STU-003228,SCH-082,Public,Male,Single,0,Makwanpur,Rural,Poorest,13,3.58,0,0,43%,2,0,Upper Secondary,1
STU-003905,SCH-212,Private,Male,Single,1,Rasuwa,Rural,Fourth,12,2.53,1,1,45%,2.8,0,Lower Secondary,1
STU-001402,SCH-307,Public,Female,Single,0,Chitwan,Rural,Poorest,12,3.81,1,0,49%,2,1,Lower Secondary,1
STU-009862,SCH-381,Public,Female,Single,0,Lalitpur,Urban,Middle,9,1.39,0,1,75%,3.2,0,Primary,0
STU-007353,SCH-009,Public,Female,Single,0,Sindhuli,Rural,Richest,9,1.14,1,0,82%,3.2,0,Primary,0
STU-002662,SCH-265,Public,Male,Single,0,Ramechhap,Urban,Richest,11,3.06,1,1,58%,2.8,1,Lower Secondary,1
STU-006505,SCH-321,Public,Male,Single,0,Ramechhap,Urban,Poorest,17,3.93,1,1,56%,2.8,2,Upper Secondary,0
STU-000675,SCH-036,Public,Male,Single,0,Chitwan,Rural,Fourth,14,5.51,1,0,67%,2.4,0,Upper Secondary,1
STU-007106,SCH-443,Public,Female,Single,0,Dolakha,Rural,Poorest,10,1.47,0,0,59%,3.6,0,Lower Secondary,0
STU-006361,SCH-372,Public,Female,Single,0,Lalitpur,Rural,Richest,5,1.32,0,0,65%,3.2,0,Primary,0
STU-003842,SCH-142,Public,Male,Single,0,Chitwan,Rural,Poorest,8,1.63,0,0,40%,1.6,0,Primary,1
STU-002102,SCH-283,Public,Male,Single,0,Ramechhap,Rural,Richest,9,0.53,0,1,54%,2,0,Primary,1
STU-006959,SCH-069,Public,Male,Single,0,Makwanpur,Urban,Middle,12,2.88,0,1,72%,3.2,0,Lower Secondary,0
STU-005185,SCH-325,Public,Female,Single,0,Sindhuli,Rural,Middle,13,5.23,0,1,74%,2.8,0,Upper Secondary,0
STU-001462,SCH-390,Public,Female,Single,0,Nuwakot,Rural,Second,8,1.4,0,1,48%,2,0,Primary,1
STU-007625,SCH-033,Public,Male,Single,0,Rasuwa,Urban,Richest,13,4.34,1,1,85%,2.8,1,Upper Secondary,0
STU-009386,SCH-163,Public,Female,Single,0,Bhaktapur,Rural,Second,6,1.7,0,0,67%,2.8,0,Primary,0
STU-005924,SCH-185,Public,Female,Single,0,Ramechhap,Rural,Middle,7,0.49,0,0,79%,2.8,0,Primary,0
STU-007884,SCH-106,Private,Male,Single,0,Sindhupalchok,Rural,Middle,6,1.33,0,1,80%,2.8,0,Primary,0
STU-001752,SCH-122,Public,Male,Single,0,Sindhuli,Urban,Richest,10,1.22,1,1,70%,2.4,0,Lower Secondary,1
STU-007598,SCH-413,Public,Female,Single,0,Dolakha,Rural,Poorest,11,2.2,0,0,57%,2.8,0,Lower Secondary,0
STU-001197,SCH-125,Private,Female,Single,0,Rasuwa,Rural,Poorest,6,0.82,1,0,50%,2,1,Primary,1
STU-001879,SCH-422,Public,Female,Single,0,Nuwakot,Rural,Poorest,12,2.25,1,1,49%,1.6,0,Lower Secondary,1
STU-002006,SCH-075,Public,Male,Single,0,Chitwan,Rural,Poorest,8,1.68,0,0,40%,1.6,1,Primary,1
STU-009992,SCH-328,Public,Male,Single,0,Chitwan,Rural,Richest,8,0.98,1,0,84%,2.8,2,Primary,0
STU-003238,SCH-484,Public,Female,Single,0,Dolakha,Rural,Middle,8,0.59,0,0,47%,1.6,0,Primary,1
STU-004425,SCH-499,Private,Male,Single,0,Ramechhap,Rural,Middle,9,0.36,0,0,46%,1.6,0,Primary,1
STU-005220,SCH-006,Public,Male,Single,0,Sindhuli,Urban,Poorest,11,3.27,0,1,73%,3.2,1,Lower Secondary,0
STU-008878,SCH-185,Public,Female,Single,0,Lalitpur,Rural,Richest,8,0.37,0,1,70%,2.8,0,Primary,0
STU-004073,SCH-484,Public,Male,Single,0,Dolakha,Urban,Poorest,12,2.55,1,1,57%,2.4,0,Lower Secondary,1
STU-008370,SCH-208,Private,Male,Single,0,Rasuwa,Rural,Poorest,7,1.28,0,0,84%,2.8,0,Primary,0
STU-005356,SCH-376,Public,Female,Single,0,Chitwan,Rural,Second,5,0.87,0,0,47%,2.4,2,Primary,0
STU-009484,SCH-312,Public,Male,Single,0,Sindhuli,Rural,Richest,9,1.84,1,0,89%,3.6,0,Primary,0
STU-001520,SCH-431,Public,Male,Single,0,Chitwan,Rural,Middle,16,4.08,0,0,45%,2.4,0,Upper Secondary,1
STU-008197,SCH-385,Public,Male,Single,0,Nuwakot,Rural,Middle,5,0.29,0,0,69%,2.8,0,Primary,0
STU-002588,SCH-393,Private,Female,Single,0,Dhading,Rural,Poorest,8,0.16,1,1,50%,2,0,Primary,1
STU-007638,SCH-470,Public,Male,Single,0,Ramechhap,Rural,Second,11,1.78,0,0,75%,2.8,0,Lower Secondary,0
STU-005009,SCH-228,Public,Female,Single,0,Nuwakot,Rural,Richest,11,1.61,0,0,76%,3.2,0,Lower Secondary,0
STU-002858,SCH-444,Private,Female,Single,0,Ramechhap,Rural,Fourth,11,1.84,1,0,57%,2.4,0,Lower Secondary,1
STU-008255,SCH-206,Public,Female,Single,0,Dhading,Rural,Poorest,10,2.42,0,0,66%,3.2,0,Lower Secondary,0
STU-005843,SCH-452,Public,Male,Single,1,Nuwakot,Urban,Middle,8,0.68,1,1,80%,3.2,0,Primary,0
STU-001630,SCH-370,Public,Female,Single,0,Dhading,Rural,Richest,11,1.12,1,1,70%,2.4,0,Lower Secondary,1
STU-004889,SCH-039,Private,Male,Single,0,Sindhuli,Rural,Richest,9,0.76,1,1,75%,2.4,0,Primary,1
STU-003524,SCH-242,Public,Male,Single,0,Ramechhap,Rural,Richest,13,3.39,0,1,59%,2.4,0,Upper Secondary,1
STU-005905,SCH-284,Public,Female,Single,0,Sindhupalchok,Rural,Poorest,12,2.57,0,0,72%,3.2,2,Lower Secondary,0
STU-007782,SCH-473,Public,Male,Single,0,Dolakha,Rural,Second,7,1.4,1,1,75%,3.2,0,Primary,0
STU-000235,SCH-192,Public,Female,Single,0,Sindhuli,Rural,Middle,10,1.72,0,0,44%,2,0,Lower Secondary,1
STU-004119,SCH-363,Public,Male,Single,0,Nuwakot,Rural,Fourth,15,2.56,0,1,52%,2,0,Upper Secondary,1
STU-006319,SCH-134,Public,Female,Single,1,Bhaktapur,Urban,Second,7,1.4,1,1,60%,3.2,0,Primary,0
STU-003900,SCH-449,Private,Female,Single,0,Dolakha,Urban,Middle,5,1.5,1,0,58%,2.4,0,Primary,1
STU-005025,SCH-375,Public,Male,Single,0,Lalitpur,Urban,Poorest,9,1.43,1,0,53%,3.2,1,Primary,0
STU-000471,SCH-299,Public,Male,Single,0,Makwanpur,Rural,Fourth,6,1.6,0,0,50%,2.4,2,Primary,1
STU-002672,SCH-263,Public,Male,Single,0,Chitwan,Rural,Second,9,1.51,1,1,48%,2.4,0,Primary,1
STU-001107,SCH-251,Public,Female,Single,0,Rasuwa,Rural,Poorest,9,1.77,0,1,45%,2,0,Primary,1
STU-008781,SCH-284,Public,Female,Married,1,Makwanpur,Rural,Second,19,5.42,1,0,41%,2.8,0,Upper Secondary,0
STU-002625,SCH-402,Private,Male,Single,0,Kathmandu,Urban,Fourth,9,0.32,1,1,69%,2.4,0,Primary,1
STU-007095,SCH-278,Private,Male,Single,0,Nuwakot,Rural,Poorest,12,3.58,0,1,67%,3.2,0,Lower Secondary,0
STU-009393,SCH-164,Private,Female,Single,0,Lalitpur,Rural,Poorest,10,0.9,1,0,68%,2.8,0,Lower Secondary,0
STU-009120,SCH-205,Public,Male,Single,0,Ramechhap,Rural,Richest,8,0.53,0,1,76%,3.2,0,Primary,0
STU-000889,SCH-327,Public,Male,Single,0,Kathmandu,Urban,Second,15,1.18,1,0,52%,1.6,0,Upper Secondary,1
STU-006057,SCH-167,Public,Female,Single,0,Chitwan,Rural,Poorest,12,0.53,0,1,80%,3.2,0,Lower Secondary,0
STU-007065,SCH-147,Public,Female,Single,0,Nuwakot,Rural,Poorest,6,0.54,0,1,65%,3.2,0,Primary,0
STU-000818,SCH-038,Public,Male,Single,0,Rasuwa,Urban,Fourth,8,1.93,0,1,46%,1.6,0,Primary,1
STU-003415,SCH-266,Public,Male,Single,0,Dolakha,Urban,Poorest,13,1.12,0,1,57%,2.4,0,Upper Secondary,1
STU-006353,SCH-378,Private,Female,Single,0,Bhaktapur,Urban,Middle,7,0.16,1,1,93%,3.6,0,Primary,0
STU-002342,SCH-471,Public,Male,Single,0,Sindhupalchok,Rural,Fourth,10,1.7,1,1,70%,2.4,0,Lower Secondary,1
STU-001810,SCH-297,Public,Male,Single,0,Kathmandu,Rural,Middle,13,4.73,0,0,73%,2,0,Upper Secondary,1
STU-001265,SCH-447,Private,Female,Single,0,Kathmandu,Rural,Second,8,0.75,0,0,43%,1.6,0,Primary,1
STU-004450,SCH-167,Public,Female,Single,0,Ramechhap,Urban,Middle,5,0.53,1,1,65%,2.4,0,Primary,1
STU-004046,SCH-212,Private,Female,Single,0,Rasuwa,Rural,Fourth,6,1.69,0,1,40%,2,0,Primary,1
STU-006504,SCH-003,Public,Male,Single,0,Chitwan,Rural,Fourth,13,3.18,0,0,81%,3.2,0,Upper Secondary,0
STU-001229,SCH-111,Private,Female,Single,0,Rasuwa,Rural,Middle,8,0.13,0,0,52%,2,0,Primary,1
STU-005142,SCH-038,Public,Female,Single,0,Rasuwa,Rural,Richest,12,3.51,1,1,71%,3.2,0,Lower Secondary,0
STU-009068,SCH-062,Private,Male,Single,0,Dhading,Urban,Middle,10,1.65,0,0,70%,3.2,0,Lower Secondary,0
STU-008396,SCH-267,Public,Male,Single,0,Rasuwa,Rural,Second,10,0.59,0,0,66%,3.2,0,Lower Secondary,0
STU-000160,SCH-276,Public,Female,Single,1,Dhading,Rural,Fourth,12,2.23,0,1,63%,2,0,Lower Secondary,1
STU-001588,SCH-446,Public,Male,Single,0,Makwanpur,Rural,Second,7,0.24,0,0,40%,1.6,0,Primary,1
STU-001590,SCH-358,Private,Male,Single,0,Makwanpur,Rural,Richest,9,1.92,1,0,62%,2.4,0,Primary,1
STU-006931,SCH-477,Public,Male,Single,0,Sindhupalchok,Rural,Fourth,8,0.6,1,0,76%,3.2,1,Primary,0
STU-008099,SCH-035,Public,Male,Single,0,Sindhuli,Urban,Fourth,10,2.3,1,1,76%,3.6,0,Lower Secondary,0
STU-009815,SCH-035,Private,Male,Single,0,Dolakha,Rural,Poorest,14,4.1,0,0,70%,3.2,0,Upper Secondary,0
STU-003879,SCH-387,Public,Male,Single,0,Lalitpur,Urban,Middle,8,1.92,1,1,67%,2.8,0,Primary,1
STU-002781,SCH-403,Public,Male,Single,0,Bhaktapur,Rural,Middle,16,1.43,1,1,52%,2,0,Upper Secondary,1
STU-000974,SCH-431,Public,Female,Single,0,Nuwakot,Rural,Second,15,4.64,0,0,40%,1.6,0,Upper Secondary,1
STU-002952,SCH-017,Public,Female,Single,0,Bhaktapur,Rural,Second,7,1.91,0,0,47%,2,0,Primary,1
STU-006521,SCH-422,Public,Female,Single,0,Sindhupalchok,Rural,Poorest,14,1.32,0,0,58%,3.6,0,Upper Secondary,0
STU-007311,SCH-054,Private,Female,Single,0,Bhaktapur,Urban,Poorest,8,0.28,0,1,80%,2.8,1,Primary,0
STU-002159,SCH-370,Public,Female,Single,0,Dhading,Rural,Middle,15,4.48,0,0,55%,2.4,0,Upper Secondary,1
STU-009289,SCH-473,Public,Female,Single,0,Dhading,Rural,Second,12,1.85,1,0,76%,3.2,0,Lower Secondary,0
STU-004546,SCH-006,Public,Female,Single,1,Rasuwa,Rural,Fourth,12,1.79,0,0,40%,1.6,1,Lower Secondary,1
STU-004258,SCH-291,Public,Female,Single,0,Makwanpur,Rural,Fourth,8,0.86,0,1,47%,2,0,Primary,1
STU-008565,SCH-273,Public,Male,Single,0,Sindhupalchok,Rural,Richest,9,1.29,1,1,88%,3.2,0,Primary,0
STU-000358,SCH-051,Private,Female,Single,0,Dhading,Rural,Poorest,8,1.79,0,0,40%,2,0,Primary,1
STU-005243,SCH-016,Public,Female,Single,0,Rasuwa,Rural,Fourth,11,1.82,1,0,76%,3.2,0,Lower Secondary,0
STU-009060,SCH-172,Public,Male,Single,0,Lalitpur,Rural,Middle,10,1.29,0,0,84%,3.2,0,Lower Secondary,0
STU-004045,SCH-161,Public,Female,Single,0,Chitwan,Urban,Poorest,9,1.82,1,0,49%,2.8,0,Primary,1
STU-000188,SCH-306,Public,Male,Single,0,Ramechhap,Rural,Poorest,11,2.22,0,0,40%,1.6,0,Lower Secondary,1
STU-006859,SCH-286,Private,Male,Single,0,Rasuwa,Rural,Poorest,6,0.36,0,1,73%,2.8,0,Primary,0
STU-000414,SCH-233,Private,Male,Single,0,Chitwan,Urban,Middle,7,1.35,0,0,68%,2,1,Primary,1
STU-004898,SCH-143,Private,Female,Single,0,Sindhupalchok,Urban,Fourth,13,5.55,1,1,63%,2.4,0,Upper Secondary,1
STU-003337,SCH-425,Public,Female,Single,0,Dolakha,Rural,Middle,6,1.27,0,1,51%,2.8,1,Primary,1
STU-003607,SCH-058,Public,Female,Single,0,Ramechhap,Rural,Fourth,8,1.31,0,0,49%,1.6,0,Primary,1
STU-002242,SCH-306,Private,Male,Single,0,Rasuwa,Rural,Middle,8,1.36,1,0,63%,2,1,Primary,1
STU-009709,SCH-495,Public,Female,Single,0,Sindhuli,Urban,Middle,7,0.48,0,1,74%,4,0,Primary,0
STU-007797,SCH-259,Public,Male,Single,0,Rasuwa,Rural,Middle,6,1.03,0,1,77%,3.2,0,Primary,0
STU-008621,SCH-432,Private,Female,Single,0,Bhaktapur,Urban,Second,11,1.82,1,0,84%,2.8,0,Lower Secondary,0
STU-000201,SCH-454,Public,Female,Single,0,Dolakha,Rural,Richest,10,3.58,0,0,53%,2,1,Lower Secondary,1
STU-001573,SCH-251,Public,Female,Married,0,Kathmandu,Urban,Poorest,16,4.49,1,1,40%,1.6,0,Upper Secondary,1
STU-000025,SCH-014,Public,Male,Single,0,Dolakha,Rural,Second,9,1.62,0,0,51%,1.6,0,Primary,1
STU-004675,SCH-201,Private,Female,Single,0,Dolakha,Rural,Middle,8,1.28,0,0,56%,2.4,0,Primary,1
STU-003399,SCH-212,Private,Female,Single,0,Bhaktapur,Rural,Poorest,9,0.78,0,0,40%,2,0,Primary,1
STU-009157,SCH-217,Public,Female,Single,0,Rasuwa,Rural,Second,10,1.31,0,1,77%,3.2,0,Lower Secondary,0
STU-008334,SCH-102,Private,Male,Single,0,Ramechhap,Rural,Middle,8,0.6,0,0,85%,2.8,0,Primary,0
STU-000696,SCH-136,Public,Male,Single,0,Chitwan,Rural,Fourth,13,2.6,1,0,51%,2.4,0,Upper Secondary,1
STU-003753,SCH-263,Public,Male,Single,0,Makwanpur,Rural,Middle,8,1.63,0,0,48%,1.6,0,Primary,1
STU-001228,SCH-099,Public,Female,Single,0,Dhading,Urban,Second,6,0.29,1,1,42%,2,1,Primary,1
STU-002000,SCH-404,Public,Female,Single,0,Lalitpur,Urban,Middle,14,3.16,1,1,71%,2.8,0,Upper Secondary,1
STU-000277,SCH-085,Private,Male,Single,0,Rasuwa,Urban,Middle,8,0.59,1,0,65%,2.4,0,Primary,1
STU-008177,SCH-435,Public,Female,Single,0,Makwanpur,Rural,Fourth,7,1.05,0,1,84%,3.2,0,Primary,0
STU-002954,SCH-079,Public,Female,Single,0,Makwanpur,Urban,Poorest,10,2.24,0,0,40%,2,0,Lower Secondary,1
STU-005846,SCH-280,Public,Male,Single,0,Dolakha,Rural,Poorest,8,1.86,0,1,74%,2.8,0,Primary,0
STU-002768,SCH-214,Public,Female,Single,0,Ramechhap,Rural,Poorest,9,1.77,0,0,40%,2,0,Primary,1
STU-007707,SCH-213,Private,Female,Single,0,Kathmandu,Urban,Middle,13,5.74,1,1,88%,3.6,0,Upper Secondary,0
STU-000943,SCH-181,Public,Male,Single,0,Lalitpur,Rural,Richest,11,0.6,0,1,60%,2,0,Lower Secondary,1
STU-002491,SCH-199,Public,Female,Single,0,Dhading,Rural,Second,8,1.88,0,0,40%,1.6,0,Primary,1
STU-004936,SCH-173,Public,Female,Single,0,Nuwakot,Rural,Middle,9,0.27,0,0,63%,2.4,0,Primary,1
STU-003936,SCH-193,Public,Male,Single,0,Dolakha,Rural,Middle,6,0.92,1,1,65%,2.8,0,Primary,1
STU-006957,SCH-490,Public,Female,Single,0,Ramechhap,Rural,Middle,11,1.56,0,0,59%,3.2,0,Lower Secondary,0
STU-002385,SCH-089,Public,Female,Single,0,Dhading,Rural,Second,11,2,0,0,40%,2,0,Lower Secondary,1
STU-000116,SCH-084,Public,Female,Single,0,Nuwakot,Rural,Poorest,6,1.61,0,0,40%,1.6,1,Primary,1
STU-001864,SCH-047,Public,Male,Single,0,Rasuwa,Rural,Middle,11,1.51,1,0,65%,2,0,Lower Secondary,1
